# Exchange Bridge Security Log
[2025-11-11 19:52:30] [PROXR휚ETECTED] IP:37.186.40.96 SCRIPT:/admin/currencies/add.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:Proxy usage detected via header: HTTP_X_FORWARDED_FOR
[2025-11-11 19:52:30] [LICENSE_OK] IP:37.186.40.96 SCRIPT:/admin/currencies/add.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:License verification successful
[2025-11-11 19:52:30] [ACCESS] IP:37.186.40.96 SCRIPT:/admin/currencies/index.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:System access from 37.186.40.96
[2025-11-11 19:52:30] [PROXR휚ETECTED] IP:37.186.40.96 SCRIPT:/admin/currencies/index.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:Proxy usage detected via header: HTTP_X_FORWARDED_FOR
[2025-11-11 19:52:30] [LICENSE_OK] IP:37.186.40.96 SCRIPT:/admin/currencies/index.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:License verification successful
[2025-11-11 19:52:33] [ACCESS] IP:63.117.14.68 SCRIPT:/admin/currencies/index.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 MSG:System access from 63.117.14.68
[2025-11-11 19:52:33] [PROXR휚ETECTED] IP:63.117.14.68 SCRIPT:/admin/currencies/index.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 MSG:Proxy usage detected via header: HTTP_X_FORWARDED_FOR
[2025-11-11 19:52:33] [LICENSE_OK] IP:63.117.14.68 SCRIPT:/admin/currencies/index.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 MSG:License verification successful
[2025-11-11 19:52:33] [ACCESS] IP:63.117.14.68 SCRIPT:/admin/login.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 MSG:System access from 63.117.14.68
[2025-11-11 19:52:33] [PROXR휚ETECTED] IP:63.117.14.68 SCRIPT:/admin/login.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 MSG:Proxy usage detected via header: HTTP_X_FORWARDED_FOR
[2025-11-11 19:52:33] [LICENSE_OK] IP:63.117.14.68 SCRIPT:/admin/login.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 MSG:License verification successful
[2025-11-11 19:52:34] [ACCESS] IP:37.186.40.96 SCRIPT:/admin/currencies/add.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:System access from 37.186.40.96
